,Accession,Disease_id,Disease_name
49285,HMDB0001999,49286,Colorectal cancer
49286,HMDB0001999,49287,Hypertension
49287,HMDB0001999,49288,Essential hypertension
49288,HMDB0001999,49289,Major depressive disorder
49289,HMDB0001999,49290,Isovaleric acidemia
49290,HMDB0001999,49291,Colorectal cancer
49291,HMDB0001999,49292,Hypertension
49292,HMDB0001999,49293,Essential hypertension
49293,HMDB0001999,49294,Major depressive disorder
49294,HMDB0001999,49295,Isovaleric acidemia
49295,HMDB0001999,49296,Colorectal cancer
49296,HMDB0001999,49297,Hypertension
49297,HMDB0001999,49298,Essential hypertension
49298,HMDB0001999,49299,Major depressive disorder
49299,HMDB0001999,49300,Isovaleric acidemia
49300,HMDB0001999,49301,Colorectal cancer
49301,HMDB0001999,49302,Hypertension
49302,HMDB0001999,49303,Essential hypertension
49303,HMDB0001999,49304,Major depressive disorder
49304,HMDB0001999,49305,Isovaleric acidemia
49305,HMDB0001999,49306,Colorectal cancer
49306,HMDB0001999,49307,Hypertension
49307,HMDB0001999,49308,Essential hypertension
49308,HMDB0001999,49309,Major depressive disorder
49309,HMDB0001999,49310,Isovaleric acidemia
49310,HMDB0001999,49311,Colorectal cancer
49311,HMDB0001999,49312,Hypertension
49312,HMDB0001999,49313,Essential hypertension
49313,HMDB0001999,49314,Major depressive disorder
49314,HMDB0001999,49315,Isovaleric acidemia
49315,HMDB0001999,49316,Colorectal cancer
49316,HMDB0002000,49317,Colorectal cancer
49317,HMDB0002003,49318,Colorectal cancer
49318,HMDB0002003,49319,Colorectal cancer
49319,HMDB0002003,49320,Colorectal cancer
49320,HMDB0002004,49321,Major depressive disorder
49321,HMDB0002005,49322,Colorectal cancer
49322,HMDB0002005,49323,Eosinophilic esophagitis
49323,HMDB0002005,49324,Colorectal cancer
49324,HMDB0002005,49325,Eosinophilic esophagitis
49325,HMDB0002011,49326,Isovaleric acidemia
49326,HMDB0002012,49327,Multiple sclerosis
49327,HMDB0002013,49328,Celiac disease
49328,HMDB0002013,49329,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49329,HMDB0002013,49330,Pregnancy
49330,HMDB0002013,49331,Glutaric aciduria II
49331,HMDB0002013,49332,Attachment loss
49332,HMDB0002013,49333,Missing teeth
49333,HMDB0002013,49334,Periodontal Probing Depth
49334,HMDB0002013,49335,Eosinophilic esophagitis
49335,HMDB0002013,49336,Short Chain Acyl-Coa Dehydrogenase Deficiency
49336,HMDB0002013,49337,Obesity
49337,HMDB0002013,49338,Celiac disease
49338,HMDB0002013,49339,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49339,HMDB0002013,49340,Pregnancy
49340,HMDB0002013,49341,Glutaric aciduria II
49341,HMDB0002013,49342,Attachment loss
49342,HMDB0002013,49343,Missing teeth
49343,HMDB0002013,49344,Periodontal Probing Depth
49344,HMDB0002013,49345,Eosinophilic esophagitis
49345,HMDB0002013,49346,Short Chain Acyl-Coa Dehydrogenase Deficiency
49346,HMDB0002013,49347,Obesity
49347,HMDB0002013,49348,Celiac disease
49348,HMDB0002013,49349,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49349,HMDB0002013,49350,Pregnancy
49350,HMDB0002013,49351,Glutaric aciduria II
49351,HMDB0002013,49352,Attachment loss
49352,HMDB0002013,49353,Missing teeth
49353,HMDB0002013,49354,Periodontal Probing Depth
49354,HMDB0002013,49355,Eosinophilic esophagitis
49355,HMDB0002013,49356,Short Chain Acyl-Coa Dehydrogenase Deficiency
49356,HMDB0002013,49357,Obesity
49357,HMDB0002013,49358,Celiac disease
49358,HMDB0002013,49359,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49359,HMDB0002013,49360,Pregnancy
49360,HMDB0002013,49361,Glutaric aciduria II
49361,HMDB0002013,49362,Attachment loss
49362,HMDB0002013,49363,Missing teeth
49363,HMDB0002013,49364,Periodontal Probing Depth
49364,HMDB0002013,49365,Eosinophilic esophagitis
49365,HMDB0002013,49366,Short Chain Acyl-Coa Dehydrogenase Deficiency
49366,HMDB0002013,49367,Obesity
49367,HMDB0002013,49368,Celiac disease
49368,HMDB0002013,49369,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49369,HMDB0002013,49370,Pregnancy
49370,HMDB0002013,49371,Glutaric aciduria II
49371,HMDB0002013,49372,Attachment loss
49372,HMDB0002013,49373,Missing teeth
49373,HMDB0002013,49374,Periodontal Probing Depth
49374,HMDB0002013,49375,Eosinophilic esophagitis
49375,HMDB0002013,49376,Short Chain Acyl-Coa Dehydrogenase Deficiency
49376,HMDB0002013,49377,Obesity
49377,HMDB0002013,49378,Celiac disease
49378,HMDB0002013,49379,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49379,HMDB0002013,49380,Pregnancy
49380,HMDB0002013,49381,Glutaric aciduria II
49381,HMDB0002013,49382,Attachment loss
49382,HMDB0002013,49383,Missing teeth
49383,HMDB0002013,49384,Periodontal Probing Depth
49384,HMDB0002013,49385,Eosinophilic esophagitis
49385,HMDB0002013,49386,Short Chain Acyl-Coa Dehydrogenase Deficiency
49386,HMDB0002013,49387,Obesity
49387,HMDB0002013,49388,Celiac disease
49388,HMDB0002013,49389,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49389,HMDB0002013,49390,Pregnancy
49390,HMDB0002013,49391,Glutaric aciduria II
49391,HMDB0002013,49392,Attachment loss
49392,HMDB0002013,49393,Missing teeth
49393,HMDB0002013,49394,Periodontal Probing Depth
49394,HMDB0002013,49395,Eosinophilic esophagitis
49395,HMDB0002013,49396,Short Chain Acyl-Coa Dehydrogenase Deficiency
49396,HMDB0002013,49397,Obesity
49397,HMDB0002013,49398,Celiac disease
49398,HMDB0002013,49399,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49399,HMDB0002013,49400,Pregnancy
49400,HMDB0002013,49401,Glutaric aciduria II
49401,HMDB0002013,49402,Attachment loss
49402,HMDB0002013,49403,Missing teeth
49403,HMDB0002013,49404,Periodontal Probing Depth
49404,HMDB0002013,49405,Eosinophilic esophagitis
49405,HMDB0002013,49406,Short Chain Acyl-Coa Dehydrogenase Deficiency
49406,HMDB0002013,49407,Obesity
49407,HMDB0002013,49408,Celiac disease
49408,HMDB0002013,49409,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49409,HMDB0002013,49410,Pregnancy
49410,HMDB0002013,49411,Glutaric aciduria II
49411,HMDB0002013,49412,Attachment loss
49412,HMDB0002013,49413,Missing teeth
49413,HMDB0002013,49414,Periodontal Probing Depth
49414,HMDB0002013,49415,Eosinophilic esophagitis
49415,HMDB0002013,49416,Short Chain Acyl-Coa Dehydrogenase Deficiency
49416,HMDB0002013,49417,Obesity
49417,HMDB0002013,49418,Celiac disease
49418,HMDB0002013,49419,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49419,HMDB0002013,49420,Pregnancy
49420,HMDB0002013,49421,Glutaric aciduria II
49421,HMDB0002013,49422,Attachment loss
49422,HMDB0002013,49423,Missing teeth
49423,HMDB0002013,49424,Periodontal Probing Depth
49424,HMDB0002013,49425,Eosinophilic esophagitis
49425,HMDB0002013,49426,Short Chain Acyl-Coa Dehydrogenase Deficiency
49426,HMDB0002013,49427,Obesity
49427,HMDB0002014,49428,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49428,HMDB0002014,49429,Obesity
49429,HMDB0002014,49430,Eosinophilic esophagitis
49430,HMDB0002014,49431,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49431,HMDB0002014,49432,Obesity
49432,HMDB0002014,49433,Eosinophilic esophagitis
49433,HMDB0002014,49434,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49434,HMDB0002014,49435,Obesity
49435,HMDB0002014,49436,Eosinophilic esophagitis
49436,HMDB0002014,49437,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49437,HMDB0002014,49438,Obesity
49438,HMDB0002014,49439,Eosinophilic esophagitis
49439,HMDB0002014,49440,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49440,HMDB0002014,49441,Obesity
49441,HMDB0002014,49442,Eosinophilic esophagitis
49442,HMDB0002014,49443,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49443,HMDB0002014,49444,Obesity
49444,HMDB0002014,49445,Eosinophilic esophagitis
49445,HMDB0002014,49446,Very Long Chain Acyl-CoA Dehydrogenase Deficiency
49446,HMDB0002014,49447,Obesity
49447,HMDB0002014,49448,Eosinophilic esophagitis
49448,HMDB0002017,49449,Parkinson's disease
49449,HMDB0002017,49450,Colorectal cancer
49450,HMDB0002027,49451,"Chondrodysplasia punctata, X-linked dominant"
49451,HMDB0002027,49452,Smith-Lemli-Opitz syndrome
49452,HMDB0002027,49453,"Chondrodysplasia punctata, X-linked dominant"
49453,HMDB0002027,49454,Smith-Lemli-Opitz syndrome
49454,HMDB0002030,49455,Diabetes mellitus type 2
49455,HMDB0002030,49456,Pregnancy
49456,HMDB0002030,49457,11-beta-Hydroxylase deficiency
49457,HMDB0002030,49458,Cirrhosis
49458,HMDB0002030,49459,Kidney disease
49459,HMDB0002030,49460,Diabetes mellitus type 2
49460,HMDB0002030,49461,Pregnancy
49461,HMDB0002030,49462,11-beta-Hydroxylase deficiency
49462,HMDB0002030,49463,Cirrhosis
49463,HMDB0002030,49464,Kidney disease
49464,HMDB0002030,49465,Diabetes mellitus type 2
49465,HMDB0002030,49466,Pregnancy
49466,HMDB0002030,49467,11-beta-Hydroxylase deficiency
49467,HMDB0002030,49468,Cirrhosis
49468,HMDB0002030,49469,Kidney disease
49469,HMDB0002031,49470,Beta-ureidopropionase deficiency
49470,HMDB0002032,49471,Diabetes mellitus type 2
49471,HMDB0002032,49472,Alzheimer's disease
49472,HMDB0002032,49473,Colorectal cancer
49473,HMDB0002035,49474,Colorectal cancer
49474,HMDB0002035,49475,Colorectal cancer
49475,HMDB0002035,49476,Colorectal cancer
49476,HMDB0002035,49477,Colorectal cancer
49477,HMDB0002035,49478,Colorectal cancer
49478,HMDB0002035,49479,Colorectal cancer
49479,HMDB0002035,49480,Colorectal cancer
49480,HMDB0002035,49481,Colorectal cancer
49481,HMDB0002035,49482,Colorectal cancer
49482,HMDB0002035,49483,Colorectal cancer
49483,HMDB0002035,49484,Colorectal cancer
49484,HMDB0002035,49485,Colorectal cancer
49485,HMDB0002035,49486,Colorectal cancer
49486,HMDB0002035,49487,Colorectal cancer
49487,HMDB0002039,49488,Bladder infections
49488,HMDB0002044,49489,Alzheimer's disease
49489,HMDB0002044,49490,Parkinson's disease
49490,HMDB0002048,49491,Cresol poisoning IBS
49491,HMDB0002048,49492,Nonalcoholic fatty liver disease
49492,HMDB0002055,49493,Cresol poisoning IBS
49493,HMDB0002055,49494,Celiac disease
49494,HMDB0002061,49495,Biliary atresia
49495,HMDB0002061,49496,Hepatitis
49496,HMDB0002061,49497,Diabetes mellitus type 2
49497,HMDB0002061,49498,Uremia
49498,HMDB0002061,49499,Epilepsy
49499,HMDB0002061,49500,Meningitis
49500,HMDB0002061,49501,Head injury
49501,HMDB0002061,49502,Biliary atresia
49502,HMDB0002061,49503,Hepatitis
49503,HMDB0002061,49504,Diabetes mellitus type 2
49504,HMDB0002061,49505,Uremia
49505,HMDB0002061,49506,Epilepsy
49506,HMDB0002061,49507,Meningitis
49507,HMDB0002061,49508,Head injury
49508,HMDB0002064,49509,Colorectal cancer
49509,HMDB0002064,49510,Leukemia
49510,HMDB0002068,49511,Adrenomyeloneuropathy
49511,HMDB0002068,49512,Isovaleric acidemia
49512,HMDB0002068,49513,Colorectal cancer
49513,HMDB0002068,49514,Adrenomyeloneuropathy
49514,HMDB0002068,49515,Isovaleric acidemia
49515,HMDB0002068,49516,Colorectal cancer
49516,HMDB0002068,49517,Adrenomyeloneuropathy
49517,HMDB0002068,49518,Isovaleric acidemia
49518,HMDB0002068,49519,Colorectal cancer
49519,HMDB0002085,49520,Colorectal cancer
49520,HMDB0002085,49521,Colorectal cancer
49521,HMDB0002088,49522,Colorectal cancer
49522,HMDB0002088,49523,Colorectal cancer
49523,HMDB0002089,49524,Histidinemia
49524,HMDB0002095,49525,Malonyl-Coa decarboxylase deficiency
49525,HMDB0002095,49526,Late-onset preeclampsia
49526,HMDB0002095,49527,Pregnancy
49527,HMDB0002095,49528,Malonyl-Coa decarboxylase deficiency
49528,HMDB0002095,49529,Late-onset preeclampsia
49529,HMDB0002095,49530,Pregnancy
49530,HMDB0002095,49531,Malonyl-Coa decarboxylase deficiency
49531,HMDB0002095,49532,Late-onset preeclampsia
49532,HMDB0002095,49533,Pregnancy
49533,HMDB0002096,49534,Schizophrenia
49534,HMDB0002100,49535,Colorectal cancer
49535,HMDB0002100,49536,Colorectal cancer
49536,HMDB0002103,49537,Multiple sclerosis
49537,HMDB0002103,49538,Alzheimer's disease
49538,HMDB0002103,49539,Demyelinating polyneuropathy
49539,HMDB0002103,49540,Subarachnoid hemorrhage
49540,HMDB0002103,49541,Meningitis
49541,HMDB0002103,49542,Neuroborreliosis
49542,HMDB0002103,49543,Mild cognitive impairment
49543,HMDB0002103,49544,Multiple sclerosis
49544,HMDB0002103,49545,Alzheimer's disease
49545,HMDB0002103,49546,Demyelinating polyneuropathy
49546,HMDB0002103,49547,Subarachnoid hemorrhage
49547,HMDB0002103,49548,Meningitis
49548,HMDB0002103,49549,Neuroborreliosis
49549,HMDB0002103,49550,Mild cognitive impairment
49550,HMDB0002103,49551,Multiple sclerosis
49551,HMDB0002103,49552,Alzheimer's disease
49552,HMDB0002103,49553,Demyelinating polyneuropathy
49553,HMDB0002103,49554,Subarachnoid hemorrhage
49554,HMDB0002103,49555,Meningitis
49555,HMDB0002103,49556,Neuroborreliosis
49556,HMDB0002103,49557,Mild cognitive impairment
49557,HMDB0002117,49558,Colorectal cancer
49558,HMDB0002117,49559,Colorectal cancer
49559,HMDB0002123,49560,Colorectal cancer
49560,HMDB0002123,49561,Asthma
49561,HMDB0002123,49562,Colorectal cancer
49562,HMDB0002123,49563,Asthma
49563,HMDB0002123,49564,Colorectal cancer
49564,HMDB0002123,49565,Asthma
49565,HMDB0002124,49566,Colorectal cancer
49566,HMDB0002124,49567,Colorectal cancer
49567,HMDB0002124,49568,Colorectal cancer
49568,HMDB0002158,49569,Porphyria
49569,HMDB0002163,49570,Peroxisomal biogenesis defect
49570,HMDB0002163,49571,Adrenoleukodystrophy
49571,HMDB0002163,49572,D-Bifunctional protein deficiency
49572,HMDB0002163,49573,Peroxisomal biogenesis defect
49573,HMDB0002163,49574,Adrenoleukodystrophy
49574,HMDB0002163,49575,D-Bifunctional protein deficiency
49575,HMDB0002172,49576,Leukemia
49576,HMDB0002173,49577,Succinic semialdehyde dehydrogenase deficiency
49577,HMDB0002174,49578,Pregnancy
49578,HMDB0002174,49579,Transcobalamin II deficiency
49579,HMDB0002174,49580,Cobalamin F disease (cblF)
49580,HMDB0002174,49581,Megaloblastic anemia 1
49581,HMDB0002174,49582,Multiple sclerosis
49582,HMDB0002174,49583,Cystic fibrosis
49583,HMDB0002174,49584,Pregnancy
49584,HMDB0002174,49585,Transcobalamin II deficiency
49585,HMDB0002174,49586,Cobalamin F disease (cblF)
49586,HMDB0002174,49587,Megaloblastic anemia 1
49587,HMDB0002174,49588,Multiple sclerosis
49588,HMDB0002174,49589,Cystic fibrosis
49589,HMDB0002174,49590,Pregnancy
49590,HMDB0002174,49591,Transcobalamin II deficiency
49591,HMDB0002174,49592,Cobalamin F disease (cblF)
49592,HMDB0002174,49593,Megaloblastic anemia 1
49593,HMDB0002174,49594,Multiple sclerosis
49594,HMDB0002174,49595,Cystic fibrosis
49595,HMDB0002174,49596,Pregnancy
49596,HMDB0002174,49597,Transcobalamin II deficiency
49597,HMDB0002174,49598,Cobalamin F disease (cblF)
49598,HMDB0002174,49599,Megaloblastic anemia 1
49599,HMDB0002174,49600,Multiple sclerosis
49600,HMDB0002174,49601,Cystic fibrosis
49601,HMDB0002174,49602,Pregnancy
49602,HMDB0002174,49603,Transcobalamin II deficiency
49603,HMDB0002174,49604,Cobalamin F disease (cblF)
49604,HMDB0002174,49605,Megaloblastic anemia 1
49605,HMDB0002174,49606,Multiple sclerosis
49606,HMDB0002174,49607,Cystic fibrosis
49607,HMDB0002174,49608,Pregnancy
49608,HMDB0002174,49609,Transcobalamin II deficiency
49609,HMDB0002174,49610,Cobalamin F disease (cblF)
49610,HMDB0002174,49611,Megaloblastic anemia 1
49611,HMDB0002174,49612,Multiple sclerosis
49612,HMDB0002174,49613,Cystic fibrosis
49613,HMDB0002174,49614,Pregnancy
49614,HMDB0002174,49615,Transcobalamin II deficiency
49615,HMDB0002174,49616,Cobalamin F disease (cblF)
49616,HMDB0002174,49617,Megaloblastic anemia 1
49617,HMDB0002174,49618,Multiple sclerosis
49618,HMDB0002174,49619,Cystic fibrosis
49619,HMDB0002174,49620,Pregnancy
49620,HMDB0002174,49621,Transcobalamin II deficiency
49621,HMDB0002174,49622,Cobalamin F disease (cblF)
49622,HMDB0002174,49623,Megaloblastic anemia 1
49623,HMDB0002174,49624,Multiple sclerosis
49624,HMDB0002174,49625,Cystic fibrosis
49625,HMDB0002174,49626,Pregnancy
49626,HMDB0002174,49627,Transcobalamin II deficiency
49627,HMDB0002174,49628,Cobalamin F disease (cblF)
49628,HMDB0002174,49629,Megaloblastic anemia 1
49629,HMDB0002174,49630,Multiple sclerosis
49630,HMDB0002174,49631,Cystic fibrosis
49631,HMDB0002174,49632,Pregnancy
49632,HMDB0002174,49633,Transcobalamin II deficiency
49633,HMDB0002174,49634,Cobalamin F disease (cblF)
49634,HMDB0002174,49635,Megaloblastic anemia 1
49635,HMDB0002174,49636,Multiple sclerosis
49636,HMDB0002174,49637,Cystic fibrosis
49637,HMDB0002174,49638,Pregnancy
49638,HMDB0002174,49639,Transcobalamin II deficiency
49639,HMDB0002174,49640,Cobalamin F disease (cblF)
49640,HMDB0002174,49641,Megaloblastic anemia 1
49641,HMDB0002174,49642,Multiple sclerosis
49642,HMDB0002174,49643,Cystic fibrosis
49643,HMDB0002174,49644,Pregnancy
49644,HMDB0002174,49645,Transcobalamin II deficiency
49645,HMDB0002174,49646,Cobalamin F disease (cblF)
49646,HMDB0002174,49647,Megaloblastic anemia 1
49647,HMDB0002174,49648,Multiple sclerosis
49648,HMDB0002174,49649,Cystic fibrosis
49649,HMDB0002174,49650,Pregnancy
49650,HMDB0002174,49651,Transcobalamin II deficiency
49651,HMDB0002174,49652,Cobalamin F disease (cblF)
49652,HMDB0002174,49653,Megaloblastic anemia 1
49653,HMDB0002174,49654,Multiple sclerosis
49654,HMDB0002174,49655,Cystic fibrosis
49655,HMDB0002174,49656,Pregnancy
49656,HMDB0002174,49657,Transcobalamin II deficiency
49657,HMDB0002174,49658,Cobalamin F disease (cblF)
49658,HMDB0002174,49659,Megaloblastic anemia 1
49659,HMDB0002174,49660,Multiple sclerosis
49660,HMDB0002174,49661,Cystic fibrosis
49661,HMDB0002174,49662,Pregnancy
49662,HMDB0002174,49663,Transcobalamin II deficiency
49663,HMDB0002174,49664,Cobalamin F disease (cblF)
49664,HMDB0002174,49665,Megaloblastic anemia 1
49665,HMDB0002174,49666,Multiple sclerosis
49666,HMDB0002174,49667,Cystic fibrosis
49667,HMDB0002174,49668,Pregnancy
49668,HMDB0002174,49669,Transcobalamin II deficiency
49669,HMDB0002174,49670,Cobalamin F disease (cblF)
49670,HMDB0002174,49671,Megaloblastic anemia 1
49671,HMDB0002174,49672,Multiple sclerosis
49672,HMDB0002174,49673,Cystic fibrosis
49673,HMDB0002174,49674,Pregnancy
49674,HMDB0002174,49675,Transcobalamin II deficiency
49675,HMDB0002174,49676,Cobalamin F disease (cblF)
49676,HMDB0002174,49677,Megaloblastic anemia 1
49677,HMDB0002174,49678,Multiple sclerosis
49678,HMDB0002174,49679,Cystic fibrosis
49679,HMDB0002174,49680,Pregnancy
49680,HMDB0002174,49681,Transcobalamin II deficiency
49681,HMDB0002174,49682,Cobalamin F disease (cblF)
49682,HMDB0002174,49683,Megaloblastic anemia 1
49683,HMDB0002174,49684,Multiple sclerosis
49684,HMDB0002174,49685,Cystic fibrosis
49685,HMDB0002174,49686,Pregnancy
49686,HMDB0002174,49687,Transcobalamin II deficiency
49687,HMDB0002174,49688,Cobalamin F disease (cblF)
49688,HMDB0002174,49689,Megaloblastic anemia 1
49689,HMDB0002174,49690,Multiple sclerosis
49690,HMDB0002174,49691,Cystic fibrosis
49691,HMDB0002174,49692,Pregnancy
49692,HMDB0002174,49693,Transcobalamin II deficiency
49693,HMDB0002174,49694,Cobalamin F disease (cblF)
49694,HMDB0002174,49695,Megaloblastic anemia 1
49695,HMDB0002174,49696,Multiple sclerosis
49696,HMDB0002174,49697,Cystic fibrosis
49697,HMDB0002174,49698,Pregnancy
49698,HMDB0002174,49699,Transcobalamin II deficiency
49699,HMDB0002174,49700,Cobalamin F disease (cblF)
49700,HMDB0002174,49701,Megaloblastic anemia 1
49701,HMDB0002174,49702,Multiple sclerosis
49702,HMDB0002174,49703,Cystic fibrosis
49703,HMDB0002174,49704,Pregnancy
49704,HMDB0002174,49705,Transcobalamin II deficiency
49705,HMDB0002174,49706,Cobalamin F disease (cblF)
49706,HMDB0002174,49707,Megaloblastic anemia 1
49707,HMDB0002174,49708,Multiple sclerosis
49708,HMDB0002174,49709,Cystic fibrosis
49709,HMDB0002174,49710,Pregnancy
49710,HMDB0002174,49711,Transcobalamin II deficiency
49711,HMDB0002174,49712,Cobalamin F disease (cblF)
49712,HMDB0002174,49713,Megaloblastic anemia 1
49713,HMDB0002174,49714,Multiple sclerosis
49714,HMDB0002174,49715,Cystic fibrosis
