,metagene_id,Name,Disease,Disease Synonym,min_age,max_age,min_range,max_range,unit,meta_id,related_hmdb
9471,10080,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,2.0,25.00,80.0,μmol/l,9,HMDB0000051
9472,10081,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,1.0,13.0,11.00,68.0,μmol/l,1092,HMDB0000051
9473,10082,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,45.00,97.0,µmol/l,37,HMDB0000051
9474,10083,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0028,36.00,110.0,μmol/l,278,HMDB0000051
9475,10084,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,47.00,91.0,µmol/l,277,HMDB0000051
9476,10085,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,41.00,79.0,µmol/l,276,HMDB0000051
9477,10086,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,28.00,56.0,µmol/l,275,HMDB0000051
9478,10087,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,24.00,60.0,µmol/l,274,HMDB0000051
9479,10088,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,27.00,59.0,µmol/l,273,HMDB0000051
9480,10089,Ammonia,"SOLUTE CARRIER FAMILY 5 (SODIUM-DEPENDENT VITAMIN TRANSPORTER), MEMBER 6 (SLC5A6)",,0.0,0.0907,27.00,57.0,µmol/l,279,HMDB0000051
9482,10091,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
9483,10092,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
9484,10093,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
9485,10094,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
9486,10095,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
9487,10096,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
9488,10097,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,,,2.70,4.5,mmol/l,1134,HMDB0003345
9489,10098,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,,,3.00,4.3,mmol/l,1135,HMDB0003345
9490,10099,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
9491,10100,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
9492,10101,D-Glucose,SOTOS SYNDROME 1; SOTOS1,CEREBRAL GIGANTISM,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
9493,10103,Arginine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",13.0,18.0,1.00,81.0,μmol/l,1928,HMDB0000517
9494,10104,Citrulline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",1.0,13.0,8.00,47.0,μmol/l,1940,HMDB0000904
9495,10105,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",18.0,64.0,27.00,195.0,μmol/l,1958,HMDB0003374
9496,10106,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",1.0,13.0,20.00,136.0,μmol/l,1959,HMDB0003374
9497,10107,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",13.0,18.0,47.00,195.0,μmol/l,1960,HMDB0003374
9498,10108,Proline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",13.0,18.0,58.00,324.0,μmol/l,1963,HMDB0003411
9499,10109,Arginine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,0.0028,6.00,140.0,μmol/l,11,HMDB0000517
9500,10110,Arginine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,2.0,12.00,133.0,μmol/l,39,HMDB0000517
9501,10111,Arginine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",1.0,13.0,12.00,133.0,μmol/l,720,HMDB0000517
9502,10112,Arginine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",18.0,64.0,15.00,128.0,μmol/l,1309,HMDB0000517
9503,10113,Citrulline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,0.0028,7.00,50.0,μmol/l,16,HMDB0000904
9504,10114,Citrulline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",18.0,64.0,15.00,55.0,μmol/l,1189,HMDB0000904
9505,10115,Citrulline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,2.0,7.00,35.0,μmol/l,1292,HMDB0000904
9506,10116,Citrulline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",13.0,18.0,19.00,52.0,μmol/ml,1293,HMDB0000904
9507,10117,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,0.0028,41.00,129.0,μmol/l,10,HMDB0003374
9508,10118,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",1.0,13.0,36.00,96.0,μmol/l,704,HMDB0003374
9509,10119,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,2.0,9.00,123.0,μmol/l,1307,HMDB0003374
9510,10120,Ornithine,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,0.0028,10.00,214.0,μmol/l,1308,HMDB0003374
9511,10121,Proline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",0.0,0.0028,90.00,270.0,μmol/l,145,HMDB0003411
9512,10122,Proline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",18.0,64.0,90.00,270.0,μmol/l,396,HMDB0003411
9513,10123,Proline,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT (SPG9A)","CATARACTS WITH MOTOR NEURONOPATHY, SHORT STATURE, AND SKELETAL ABNORMALITIES",1.0,13.0,120.00,230.0,μmol/l,1278,HMDB0003411
9514,10124,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
9515,10125,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
9516,10126,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
9517,10127,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
9518,10128,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
9519,10129,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
9520,10130,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
9521,10131,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
9522,10132,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
9523,10133,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
9524,10134,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
9525,10135,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
9526,10136,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
9527,10137,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
9528,10138,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
9529,10139,L-Lactic acid,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE, WITH AXONAL NEUROPATHY 3 (SCAN3)",,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
9530,10140,Farnesol,SQUALENE SYNTHASE DEFICIENCY,NEURODEVELOPMENTAL DISORDER WITH LOW CHOLESTEROL AND ABNORMAL URINE ORGANIC ACIDS,,,0.00,0.12,μmol/l,2116,HMDB0004305
9531,10141,Deoxycorticosterone,SQUALENE SYNTHASE DEFICIENCY,NEURODEVELOPMENTAL DISORDER WITH LOW CHOLESTEROL AND ABNORMAL URINE ORGANIC ACIDS,18.0,64.0,240.00,370.0,pmol/l,1097,HMDB0000016
9532,10142,Deoxycorticosterone,SQUALENE SYNTHASE DEFICIENCY,NEURODEVELOPMENTAL DISORDER WITH LOW CHOLESTEROL AND ABNORMAL URINE ORGANIC ACIDS,,,0.00,0.0,pmol/l,1098,HMDB0000016
9533,10144,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",18.0,64.0,122.00,550.0,μmol/l,1944,HMDB0000123
9534,10145,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",13.0,18.0,166.00,330.0,μmol/l,1945,HMDB0000123
9535,10146,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",1.0,13.0,130.00,400.0,μmol/l,1946,HMDB0000123
9536,10147,"2,4-Dihydroxybutyric acid",SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",1.0,13.0,0.00,7.0,µmol/l,452,HMDB0000360
9538,10150,4-Aminobutyric acid,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",0.0,0.02,0.00,2.0,µmol/l,162,HMDB0000112
9539,10151,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",0.0,0.0028,230.00,500.0,μmol/l,35,HMDB0000123
9540,10152,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",0.0,2.0,100.00,350.0,μmol/l,977,HMDB0000123
9541,10153,Glycine,SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY (SSADH),"4-HYDROXYBUTYRIC ACIDURIA; SSADH DEFICIENCY; ACIDEMIA, GAMMA-HYDROXYBUTYRIC",0.0,0.02,85.10,536.0,µmol/l,1272,HMDB0000123
9543,10156,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,22.00,700.0,µmol/l,349,HMDB0000442
9544,10157,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,2.0,0.10,1.0,mmol/l,237,HMDB0000442
9545,10158,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,0.10,0.9,mmol/l,240,HMDB0000442
9546,10159,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,18.0,64.0,0.00,0.3,mmol/l,243,HMDB0000442
9547,10160,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,2.0,0.50,2.3,mmol/l,238,HMDB0000442
9548,10161,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,0.80,2.6,mmol/l,241,HMDB0000442
9549,10162,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,18.0,64.0,0.10,0.8,mmol/l,244,HMDB0000442
9550,10163,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,2.0,1.10,2.8,mmol/l,239,HMDB0000442
9551,10164,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,2.50,5.2,mmol/l,242,HMDB0000442
9552,10165,3-Hydroxybutyric acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,18.0,64.0,0.70,1.7,mmol/l,245,HMDB0000442
9553,10166,Acetoacetic acid,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,0.00,86.0,µmol/l,371,HMDB0000060
9554,10167,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
9555,10168,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
9556,10169,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
9557,10170,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
9558,10171,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
9559,10172,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
9560,10173,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,,,2.70,4.5,mmol/l,1134,HMDB0003345
9561,10174,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,,,3.00,4.3,mmol/l,1135,HMDB0003345
9562,10175,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
9563,10176,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
9564,10177,D-Glucose,SUCCINYL CoA: 3-KETOACID CoA TRANSFERASE DEFICIENCY (SCOT),3-@OXOACID CoA TRANSFERASE; OXCT; KETOACIDOSIS OF INFANCY,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
9565,10178,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
9566,10179,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
9567,10180,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
9568,10181,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
9569,10182,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
9570,10183,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
9571,10184,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
9572,10185,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
9573,10186,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
9574,10187,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
9575,10188,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
9576,10189,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
9577,10190,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
9578,10191,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
9579,10192,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
9580,10193,L-Lactic acid,"SUDDEN CARDIAC FAILURE, INFANTILE (SCFI)",,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
9581,10194,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
9582,10195,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
9583,10196,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
9584,10197,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
9585,10198,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
9586,10199,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
9587,10200,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
9588,10201,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
9589,10202,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
9590,10203,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
9591,10204,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
9592,10205,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
9593,10206,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
9594,10207,L-Lactic acid,SULFIDE QUINONE OXIDOREDUCTASE DEFICIENCY (SQOR) (NEW DISEASE?),,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
